Case Id,Event Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id
7541CP,2600,2017-12-16 01:47:18,2017-12-16 01:47:18,check if the product was shaked,process activity,clerk,1c,product,7541p
6858CP,2594,2017-12-16 01:40:18,2017-12-16 01:57:18,Request product,process activity,clerk,1c,product,6858p
6858CP,2607,2017-12-16 01:57:18,2017-12-16 01:57:18,Assgin robot,process activity,robot,58r,shelf,466s
1235CP,2599,2017-12-16 01:47:18,2017-12-16 02:00:18,Request product,process activity,clerk,1c,product,1235p
1235CP,2610,2017-12-16 02:01:18,2017-12-16 02:01:18,Assgin robot,process activity,robot,18r,shelf,406s
7541CP,2617,2017-12-16 02:10:18,2017-12-16 02:10:18,Product Delivered,process activity,clerk,1c,product,7541p
7102CP,2618,2017-12-16 02:11:18,2017-12-16 02:11:18,check if the product was shaked,process activity,clerk,1c,product,7102p
1689CP,2619,2017-12-16 02:11:18,2017-12-16 02:13:18,Request product,process activity,clerk,1c,product,1689p
1689CP,2621,2017-12-16 02:13:18,2017-12-16 02:13:18,Assgin robot,process activity,robot,82r,shelf,280s
7102CP,2628,2017-12-16 02:23:18,2017-12-16 02:23:18,Product Delivered,process activity,clerk,1c,product,7102p
6966CP,2631,2017-12-16 02:24:18,2017-12-16 02:24:18,check if the product was shaked,process activity,clerk,1c,product,6966p
6966CP,2643,2017-12-16 02:38:18,2017-12-16 02:39:18,Product Delivered,process activity,clerk,1c,product,6966p
3528CP,2630,2017-12-16 02:24:18,2017-12-16 02:45:18,Request product,process activity,clerk,1c,product,3528p
3528CP,2648,2017-12-16 02:45:18,2017-12-16 02:45:18,Assgin robot,process activity,robot,23r,shelf,271s
8813CP,2645,2017-12-16 02:39:18,2017-12-16 03:01:18,Request product,process activity,clerk,1c,product,8813p
8813CP,2659,2017-12-16 03:01:18,2017-12-16 03:01:18,Assgin robot,process activity,robot,17r,shelf,221s
7325CP,2666,2017-12-16 03:13:18,2017-12-16 03:13:18,check if the product was shaked,process activity,clerk,1c,product,7325p
4831CP,2654,2017-12-16 02:55:18,2017-12-16 03:13:18,Request product,process activity,clerk,1c,product,4831p
4831CP,2669,2017-12-16 03:14:18,2017-12-16 03:14:18,Assgin robot,process activity,robot,32r,shelf,124s
5631CP,2665,2017-12-16 03:13:18,2017-12-16 03:23:18,Request product,process activity,clerk,1c,product,5631p
7325CP,2684,2017-12-16 03:31:18,2017-12-16 03:31:18,Product Delivered,process activity,clerk,1c,product,7325p
4178CP,2686,2017-12-16 03:32:18,2017-12-16 03:32:18,check if the product was shaked,process activity,clerk,1c,product,4178p
8503CP,2680,2017-12-16 03:24:18,2017-12-16 03:35:18,Request product,process activity,clerk,1c,product,8503p
8503CP,2689,2017-12-16 03:35:18,2017-12-16 03:35:18,Assgin robot,process activity,robot,48r,shelf,481s
7950CP,2667,2017-12-16 03:14:18,2017-12-16 03:36:18,Request product,process activity,clerk,1c,product,7950p
7950CP,2691,2017-12-16 03:37:18,2017-12-16 03:37:18,Assgin robot,process activity,robot,4r,shelf,131s
6382CP,2695,2017-12-16 03:40:18,2017-12-16 03:41:18,Request product,process activity,clerk,1c,product,6382p
1344CP,2685,2017-12-16 03:32:18,2017-12-16 03:42:18,Request product,process activity,clerk,1c,product,1344p
4178CP,2702,2017-12-16 03:44:18,2017-12-16 03:44:18,Product Delivered,process activity,clerk,1c,product,4178p
6382CP,2699,2017-12-16 03:43:18,2017-12-16 03:44:18,Assgin robot,process activity,robot,31r,shelf,467s
5057CP,2703,2017-12-16 03:45:18,2017-12-16 03:45:18,check if the product was shaked,process activity,clerk,1c,product,5057p
1344CP,2704,2017-12-16 03:45:18,2017-12-16 03:45:18,Assgin robot,process activity,robot,78r,shelf,121s
187CP,2707,2017-12-16 03:47:18,2017-12-16 04:01:18,Request product,process activity,clerk,1c,product,187p
187CP,2727,2017-12-16 04:01:18,2017-12-16 04:01:18,Assgin robot,process activity,robot,69r,shelf,79s
5057CP,2735,2017-12-16 04:06:18,2017-12-16 04:06:18,Product Delivered,process activity,clerk,1c,product,5057p
3088CP,2736,2017-12-16 04:07:18,2017-12-16 04:07:18,check if the product was shaked,process activity,clerk,1c,product,3088p
3088CP,2756,2017-12-16 04:22:18,2017-12-16 04:22:18,Product Delivered,process activity,clerk,1c,product,3088p
2568CP,2761,2017-12-16 04:27:18,2017-12-16 04:27:18,check if the product was shaked,process activity,clerk,1c,product,2568p
2547CP,2745,2017-12-16 04:14:18,2017-12-16 04:34:18,Request product,process activity,clerk,1c,product,2547p
2547CP,2771,2017-12-16 04:34:18,2017-12-16 04:34:18,Assgin robot,process activity,robot,3r,shelf,167s
2568CP,2774,2017-12-16 04:37:18,2017-12-16 04:38:18,Product Delivered,process activity,clerk,1c,product,2568p
7870CP,2777,2017-12-16 04:39:18,2017-12-16 04:39:18,check if the product was shaked,process activity,clerk,1c,product,7870p
8947CP,2766,2017-12-16 04:29:18,2017-12-16 04:43:18,Request product,process activity,clerk,1c,product,8947p
8947CP,2783,2017-12-16 04:44:18,2017-12-16 04:44:18,Assgin robot,process activity,robot,38r,shelf,295s
1257CP,2760,2017-12-16 04:26:18,2017-12-16 04:48:18,Request product,process activity,clerk,1c,product,1257p
1257CP,2787,2017-12-16 04:49:18,2017-12-16 04:49:18,Assgin robot,process activity,robot,25r,shelf,63s
7870CP,2791,2017-12-16 04:57:18,2017-12-16 04:57:18,Product Delivered,process activity,clerk,1c,product,7870p
9968CP,2794,2017-12-16 04:58:18,2017-12-16 04:58:18,check if the product was shaked,process activity,clerk,1c,product,9968p
3461CP,2778,2017-12-16 04:39:18,2017-12-16 05:01:18,Request product,process activity,clerk,1c,product,3461p
3461CP,2799,2017-12-16 05:01:18,2017-12-16 05:01:18,Assgin robot,process activity,robot,81r,shelf,226s
9968CP,2806,2017-12-16 05:08:18,2017-12-16 05:08:18,Product Delivered,process activity,clerk,1c,product,9968p
8247CP,2808,2017-12-16 05:09:18,2017-12-16 05:09:18,check if the product was shaked,process activity,clerk,1c,product,8247p
2013CP,2807,2017-12-16 05:09:18,2017-12-16 05:12:18,Request product,process activity,clerk,1c,product,2013p
2013CP,2814,2017-12-16 05:13:18,2017-12-16 05:13:18,Assgin robot,process activity,robot,54r,shelf,380s
7754CP,2793,2017-12-16 04:58:18,2017-12-16 05:20:18,Request product,process activity,clerk,1c,product,7754p
7754CP,2821,2017-12-16 05:20:18,2017-12-16 05:20:18,Assgin robot,process activity,robot,71r,shelf,3s
8247CP,2846,2017-12-16 05:38:18,2017-12-16 05:41:18,Product Delivered,process activity,clerk,1c,product,8247p
8205CP,2849,2017-12-16 05:42:18,2017-12-16 05:42:18,check if the product was shaked,process activity,clerk,1c,product,8205p
8205CP,2860,2017-12-16 05:57:18,2017-12-16 05:57:18,Product Delivered,process activity,clerk,1c,product,8205p
8690CP,2861,2017-12-16 05:57:18,2017-12-16 05:58:18,check if the product was shaked,process activity,clerk,1c,product,8690p
4489CP,2863,2017-12-16 06:02:18,2017-12-16 06:10:18,Request product,process activity,clerk,1c,product,4489p
4489CP,2865,2017-12-16 06:10:18,2017-12-16 06:10:18,Assgin robot,process activity,robot,39r,shelf,290s
8690CP,2867,2017-12-16 06:18:18,2017-12-16 06:18:18,Product Delivered,process activity,clerk,1c,product,8690p
7448CP,2866,2017-12-16 06:15:18,2017-12-16 06:25:18,Request product,process activity,clerk,1c,product,7448p
7448CP,2869,2017-12-16 06:25:18,2017-12-16 06:25:18,Assgin robot,process activity,robot,95r,shelf,396s
1534CP,2868,2017-12-16 06:19:18,2017-12-16 06:38:18,Request product,process activity,clerk,1c,product,1534p
1534CP,2874,2017-12-16 06:38:18,2017-12-16 06:38:18,Assgin robot,process activity,robot,11r,shelf,337s
4525CP,2879,2017-12-16 06:41:18,2017-12-16 06:41:18,check if the product was shaked,process activity,clerk,1c,product,4525p
3922CP,2872,2017-12-16 06:28:18,2017-12-16 06:49:18,Request product,process activity,clerk,1c,product,3922p
3922CP,2883,2017-12-16 06:49:18,2017-12-16 06:49:18,Assgin robot,process activity,robot,35r,shelf,382s
722CP,2873,2017-12-16 06:28:18,2017-12-16 06:50:18,Request product,process activity,clerk,1c,product,722p
722CP,2887,2017-12-16 06:51:18,2017-12-16 06:51:18,Assgin robot,process activity,robot,10r,shelf,242s
4525CP,2901,2017-12-16 07:04:18,2017-12-16 07:04:18,Product Delivered,process activity,clerk,1c,product,4525p
6037CP,2878,2017-12-16 06:41:18,2017-12-16 07:06:18,Request product,process activity,clerk,1c,product,6037p
1739CP,2896,2017-12-16 07:01:18,2017-12-16 07:07:18,Request product,process activity,clerk,1c,product,1739p
1739CP,2906,2017-12-16 07:07:18,2017-12-16 07:07:18,Assgin robot,process activity,robot,42r,shelf,378s
6037CP,2909,2017-12-16 07:10:18,2017-12-16 07:10:18,Assgin robot,process activity,robot,43r,shelf,6s
4750CP,2905,2017-12-16 07:07:18,2017-12-16 07:19:18,Request product,process activity,clerk,1c,product,4750p
4750CP,2919,2017-12-16 07:19:18,2017-12-16 07:19:18,Assgin robot,process activity,robot,65r,shelf,134s
141CP,2923,2017-12-16 07:23:18,2017-12-16 07:24:18,check if the product was shaked,process activity,clerk,1c,product,141p
7453CP,2922,2017-12-16 07:23:18,2017-12-16 07:28:18,Request product,process activity,clerk,1c,product,7453p
7453CP,2929,2017-12-16 07:28:18,2017-12-16 07:28:18,Assgin robot,process activity,robot,89r,shelf,486s
141CP,2939,2017-12-16 07:36:18,2017-12-16 07:36:18,Product Delivered,process activity,clerk,1c,product,141p
2127CP,2942,2017-12-16 07:38:18,2017-12-16 07:38:18,check if the product was shaked,process activity,clerk,1c,product,2127p
5198CP,2941,2017-12-16 07:37:18,2017-12-16 07:43:18,Request product,process activity,clerk,1c,product,5198p
5198CP,2949,2017-12-16 07:44:18,2017-12-16 07:44:18,Assgin robot,process activity,robot,57r,shelf,416s
2127CP,2966,2017-12-16 07:59:18,2017-12-16 07:59:18,Product Delivered,process activity,clerk,1c,product,2127p
2286CP,2968,2017-12-16 08:00:18,2017-12-16 08:08:18,Request product,process activity,clerk,1c,product,2286p
2286CP,2976,2017-12-16 08:09:18,2017-12-16 08:09:18,Assgin robot,process activity,robot,8r,shelf,359s
5786CP,2982,2017-12-16 08:13:18,2017-12-16 08:13:18,check if the product was shaked,process activity,clerk,1c,product,5786p
5786CP,2992,2017-12-16 08:24:18,2017-12-16 08:24:18,Product Delivered,process activity,clerk,1c,product,5786p
2533CP,2993,2017-12-16 08:24:18,2017-12-16 08:24:18,check if the product was shaked,process activity,clerk,1c,product,2533p
4669CP,2994,2017-12-16 08:25:18,2017-12-16 08:40:18,Request product,process activity,clerk,1c,product,4669p
4669CP,2999,2017-12-16 08:40:18,2017-12-16 08:40:18,Assgin robot,process activity,robot,5r,shelf,242s
2533CP,3000,2017-12-16 08:41:18,2017-12-16 08:41:18,Product Delivered,process activity,clerk,1c,product,2533p
2952CP,3001,2017-12-16 08:41:18,2017-12-16 08:41:18,check if the product was shaked,process activity,clerk,1c,product,2952p
2952CP,3009,2017-12-16 08:50:18,2017-12-16 08:50:18,Product Delivered,process activity,clerk,1c,product,2952p
9598CP,3012,2017-12-16 08:51:18,2017-12-16 08:51:18,check if the product was shaked,process activity,clerk,1c,product,9598p
1898CP,3002,2017-12-16 08:42:18,2017-12-16 08:56:18,Request product,process activity,clerk,1c,product,1898p
1898CP,3014,2017-12-16 08:56:18,2017-12-16 08:56:18,Assgin robot,process activity,robot,1r,shelf,459s
5002CP,3011,2017-12-16 08:51:18,2017-12-16 09:08:18,Request product,process activity,clerk,1c,product,5002p
5002CP,3019,2017-12-16 09:08:18,2017-12-16 09:08:18,Assgin robot,process activity,robot,56r,shelf,226s
9598CP,3020,2017-12-16 09:09:18,2017-12-16 09:09:18,Product Delivered,process activity,clerk,1c,product,9598p
1178CP,3022,2017-12-16 09:09:18,2017-12-16 09:09:18,check if the product was shaked,process activity,clerk,1c,product,1178p
128CP,3018,2017-12-16 09:07:18,2017-12-16 09:15:18,Request product,process activity,clerk,1c,product,128p
128CP,3026,2017-12-16 09:15:18,2017-12-16 09:15:18,Assgin robot,process activity,robot,13r,shelf,473s
61CP,3021,2017-12-16 09:09:18,2017-12-16 09:18:18,Request product,process activity,clerk,1c,product,61p
61CP,3029,2017-12-16 09:18:18,2017-12-16 09:18:18,Assgin robot,process activity,robot,66r,shelf,193s
1178CP,3032,2017-12-16 09:21:18,2017-12-16 09:21:18,Product Delivered,process activity,clerk,1c,product,1178p
6620CP,3033,2017-12-16 09:22:18,2017-12-16 09:22:18,check if the product was shaked,process activity,clerk,1c,product,6620p
6620CP,3039,2017-12-16 09:25:18,2017-12-16 09:25:18,Product Delivered,process activity,clerk,1c,product,6620p
1848CP,3041,2017-12-16 09:26:18,2017-12-16 09:26:18,check if the product was shaked,process activity,clerk,1c,product,1848p
2846CP,3042,2017-12-16 09:26:18,2017-12-16 09:32:18,Request product,process activity,clerk,1c,product,2846p
2846CP,3049,2017-12-16 09:32:18,2017-12-16 09:32:18,Assgin robot,process activity,robot,97r,shelf,130s
3053CP,3035,2017-12-16 09:22:18,2017-12-16 09:37:18,Request product,process activity,clerk,1c,product,3053p
3053CP,3054,2017-12-16 09:37:18,2017-12-16 09:37:18,Assgin robot,process activity,robot,59r,shelf,12s
1848CP,3057,2017-12-16 09:39:18,2017-12-16 09:39:18,Product Delivered,process activity,clerk,1c,product,1848p
482CP,3072,2017-12-16 09:52:18,2017-12-16 09:52:18,check if the product was shaked,process activity,clerk,1c,product,482p
6942CP,3071,2017-12-16 09:52:18,2017-12-16 09:53:18,Request product,process activity,clerk,1c,product,6942p
6942CP,3074,2017-12-16 09:53:18,2017-12-16 09:53:18,Assgin robot,process activity,robot,98r,shelf,281s
5102CP,3067,2017-12-16 09:48:18,2017-12-16 10:04:18,Request product,process activity,clerk,1c,product,5102p
5102CP,3084,2017-12-16 10:05:18,2017-12-16 10:05:18,Assgin robot,process activity,robot,30r,shelf,378s
482CP,3085,2017-12-16 10:05:18,2017-12-16 10:05:18,Product Delivered,process activity,clerk,1c,product,482p
8663CP,3086,2017-12-16 10:06:18,2017-12-16 10:06:18,check if the product was shaked,process activity,clerk,1c,product,8663p
8663CP,3091,2017-12-16 10:11:18,2017-12-16 10:11:18,Product Delivered,process activity,clerk,1c,product,8663p
8052CP,3092,2017-12-16 10:11:18,2017-12-16 10:11:18,check if the product was shaked,process activity,clerk,1c,product,8052p
4550CP,3093,2017-12-16 10:12:18,2017-12-16 10:20:18,Request product,process activity,clerk,1c,product,4550p
4550CP,3099,2017-12-16 10:20:18,2017-12-16 10:20:18,Assgin robot,process activity,robot,52r,shelf,213s
8052CP,3107,2017-12-16 10:30:18,2017-12-16 10:30:18,Product Delivered,process activity,clerk,1c,product,8052p
2154CP,3112,2017-12-16 10:32:18,2017-12-16 10:32:18,check if the product was shaked,process activity,clerk,1c,product,2154p
9578CP,3111,2017-12-16 10:32:18,2017-12-16 10:52:18,Request product,process activity,clerk,1c,product,9578p
9578CP,3123,2017-12-16 10:52:18,2017-12-16 10:52:18,Assgin robot,process activity,robot,34r,shelf,165s
2154CP,3129,2017-12-16 10:59:18,2017-12-16 10:59:18,Product Delivered,process activity,clerk,1c,product,2154p
4079CP,3120,2017-12-16 10:41:18,2017-12-16 11:00:18,Request product,process activity,clerk,1c,product,4079p
6034CP,3132,2017-12-16 11:01:18,2017-12-16 11:01:18,check if the product was shaked,process activity,clerk,1c,product,6034p
4079CP,3133,2017-12-16 11:01:18,2017-12-16 11:01:18,Assgin robot,process activity,robot,91r,shelf,4s
7685CP,3128,2017-12-16 10:59:18,2017-12-16 11:11:18,Request product,process activity,clerk,1c,product,7685p
7685CP,3140,2017-12-16 11:12:18,2017-12-16 11:12:18,Assgin robot,process activity,robot,2r,shelf,317s
6034CP,3145,2017-12-16 11:17:18,2017-12-16 11:17:18,Product Delivered,process activity,clerk,1c,product,6034p
4933CP,3131,2017-12-16 11:00:18,2017-12-16 11:18:18,Request product,process activity,clerk,1c,product,4933p
4933CP,3148,2017-12-16 11:18:18,2017-12-16 11:18:18,Assgin robot,process activity,robot,79r,shelf,118s
8101CP,3155,2017-12-16 11:25:18,2017-12-16 11:25:18,check if the product was shaked,process activity,clerk,1c,product,8101p
8068CP,3146,2017-12-16 11:17:18,2017-12-16 11:28:18,Request product,process activity,clerk,1c,product,8068p
8068CP,3158,2017-12-16 11:29:18,2017-12-16 11:29:18,Assgin robot,process activity,robot,74r,shelf,107s
1949CP,3156,2017-12-16 11:26:18,2017-12-16 11:40:18,Request product,process activity,clerk,1c,product,1949p
1949CP,3170,2017-12-16 11:43:18,2017-12-16 11:43:18,Assgin robot,process activity,robot,45r,shelf,262s
8101CP,3176,2017-12-16 11:47:18,2017-12-16 11:47:18,Product Delivered,process activity,clerk,1c,product,8101p
6928CP,3190,2017-12-16 11:58:18,2017-12-16 11:58:18,check if the product was shaked,process activity,clerk,1c,product,6928p
6928CP,3195,2017-12-16 12:08:18,2017-12-16 12:08:18,Product Delivered,process activity,clerk,1c,product,6928p
8626CP,3177,2017-12-16 11:48:18,2017-12-16 12:08:18,Request product,process activity,clerk,1c,product,8626p
8626CP,3196,2017-12-16 12:08:18,2017-12-16 12:08:18,Assgin robot,process activity,robot,99r,shelf,278s
2031CP,3198,2017-12-16 12:09:18,2017-12-16 12:09:18,check if the product was shaked,process activity,clerk,1c,product,2031p
9572CP,3192,2017-12-16 11:59:18,2017-12-16 12:16:18,Request product,process activity,clerk,1c,product,9572p
9572CP,3203,2017-12-16 12:16:18,2017-12-16 12:16:18,Assgin robot,process activity,robot,22r,shelf,18s
2031CP,3204,2017-12-16 12:24:18,2017-12-16 12:24:18,Product Delivered,process activity,clerk,1c,product,2031p
324CP,3207,2017-12-16 12:26:18,2017-12-16 12:26:18,check if the product was shaked,process activity,clerk,1c,product,324p
4022CP,3205,2017-12-16 12:25:18,2017-12-16 12:29:18,Request product,process activity,clerk,1c,product,4022p
4022CP,3210,2017-12-16 12:29:18,2017-12-16 12:29:18,Assgin robot,process activity,robot,9r,shelf,327s
6580CP,3197,2017-12-16 12:09:18,2017-12-16 12:29:18,Request product,process activity,clerk,1c,product,6580p
6580CP,3211,2017-12-16 12:30:18,2017-12-16 12:30:18,Assgin robot,process activity,robot,20r,shelf,239s
324CP,3229,2017-12-16 12:49:18,2017-12-16 12:49:18,Product Delivered,process activity,clerk,1c,product,324p
1202CP,3231,2017-12-16 12:50:18,2017-12-16 12:50:18,check if the product was shaked,process activity,clerk,1c,product,1202p
2088CP,3220,2017-12-16 12:38:18,2017-12-16 12:51:18,Request product,process activity,clerk,1c,product,2088p
2088CP,3233,2017-12-16 12:52:18,2017-12-16 12:52:18,Assgin robot,process activity,robot,53r,shelf,170s
9190CP,3230,2017-12-16 12:50:18,2017-12-16 12:59:18,Request product,process activity,clerk,1c,product,9190p
9190CP,3244,2017-12-16 13:00:18,2017-12-16 13:00:18,Assgin robot,process activity,robot,51r,shelf,185s
1202CP,3250,2017-12-16 13:12:18,2017-12-16 13:12:18,Product Delivered,process activity,clerk,1c,product,1202p
1563CP,3251,2017-12-16 13:12:18,2017-12-16 13:13:18,check if the product was shaked,process activity,clerk,1c,product,1563p
1978CP,3255,2017-12-16 13:14:18,2017-12-16 13:30:18,Request product,process activity,clerk,1c,product,1978p
1563CP,3262,2017-12-16 13:27:18,2017-12-16 13:30:18,Product Delivered,process activity,clerk,1c,product,1563p
1978CP,3266,2017-12-16 13:30:18,2017-12-16 13:30:18,Assgin robot,process activity,robot,70r,shelf,353s
