Case Id,Event Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id
2031RP,1968,2017-12-15 17:11:18,2017-12-15 17:15:18,move shelf to dock,process activity,robot,9r,shelf,73s
1202RP,1956,2017-12-15 17:02:18,2017-12-15 17:16:18,reduce speed,process activity,robot,70r,shelf,42s
1202RP,1945,2017-12-15 16:55:18,2017-12-15 17:16:18,move shelf to dock,process activity,robot,70r,shelf,42s
5091RP,1954,2017-12-15 17:01:18,2017-12-15 17:17:18,move shelf from dock,process activity,robot,2r,shelf,384s
324RP,1961,2017-12-15 17:06:18,2017-12-15 17:17:18,reduce speed,process activity,robot,51r,shelf,364s
324RP,1949,2017-12-15 16:58:18,2017-12-15 17:18:18,move shelf to dock,process activity,robot,51r,shelf,364s
499RP,1958,2017-12-15 17:03:18,2017-12-15 17:21:18,reduce speed,process activity,robot,29r,shelf,46s
499RP,1923,2017-12-15 16:44:18,2017-12-15 17:21:18,move shelf to dock,process activity,robot,29r,shelf,46s
8033RP,1963,2017-12-15 17:07:18,2017-12-15 17:23:18,move shelf from dock,process activity,robot,36r,shelf,287s
1563RP,1967,2017-12-15 17:10:18,2017-12-15 17:24:18,move shelf to dock,process activity,robot,67r,shelf,229s
6879RP,1970,2017-12-15 17:12:18,2017-12-15 17:26:18,move shelf from dock,process activity,robot,18r,shelf,240s
7541RP,1975,2017-12-15 17:15:18,2017-12-15 17:27:18,move shelf from dock,process activity,robot,82r,shelf,86s
3828RP,1977,2017-12-15 17:17:18,2017-12-15 17:31:18,reduce speed,process activity,robot,47r,shelf,135s
3828RP,1955,2017-12-15 17:02:18,2017-12-15 17:31:18,move shelf to dock,process activity,robot,47r,shelf,135s
9891RP,1984,2017-12-15 17:23:18,2017-12-15 17:32:18,reduce speed,process activity,robot,12r,shelf,49s
9891RP,1964,2017-12-15 17:08:18,2017-12-15 17:32:18,move shelf to dock,process activity,robot,12r,shelf,49s
6477RP,1995,2017-12-15 17:32:18,2017-12-15 17:35:18,putdown current shelf,process activity,robot,27r,shelf,-1s
7102RP,1993,2017-12-15 17:31:18,2017-12-15 17:35:18,move shelf from dock,process activity,robot,23r,shelf,90s
6477RP,1999,2017-12-15 17:35:18,2017-12-15 17:40:18,go to approriate shelf,process activity,robot,27r,shelf,70s
7325RP,2004,2017-12-15 17:39:18,2017-12-15 17:47:18,move shelf from dock,process activity,robot,78r,shelf,396s
5057RP,2016,2017-12-15 17:44:18,2017-12-15 17:47:18,move shelf from dock,process activity,robot,40r,shelf,189s
6966RP,2002,2017-12-15 17:37:18,2017-12-15 17:49:18,move shelf from dock,process activity,robot,17r,shelf,297s
6477RP,2026,2017-12-15 17:49:18,2017-12-15 17:51:18,reduce speed,process activity,robot,27r,shelf,70s
6477RP,2008,2017-12-15 17:41:18,2017-12-15 17:52:18,move shelf to dock,process activity,robot,27r,shelf,70s
4178RP,2014,2017-12-15 17:44:18,2017-12-15 17:56:18,move shelf from dock,process activity,robot,69r,shelf,440s
3088RP,2022,2017-12-15 17:48:18,2017-12-15 17:56:18,move shelf from dock,process activity,robot,25r,shelf,43s
651RP,2034,2017-12-15 17:56:18,2017-12-15 17:59:18,putdown current shelf,process activity,robot,87r,shelf,-1s
7870RP,2037,2017-12-15 17:58:18,2017-12-15 18:01:18,move shelf from dock,process activity,robot,71r,shelf,19s
651RP,2039,2017-12-15 17:59:18,2017-12-15 18:02:18,go to approriate shelf,process activity,robot,87r,shelf,153s
9968RP,2042,2017-12-15 18:01:18,2017-12-15 18:05:18,move shelf from dock,process activity,robot,54r,shelf,122s
2568RP,2029,2017-12-15 17:52:18,2017-12-15 18:08:18,move shelf from dock,process activity,robot,81r,shelf,497s
8247RP,2041,2017-12-15 18:00:18,2017-12-15 18:10:18,move shelf from dock,process activity,robot,53r,shelf,414s
8205RP,2044,2017-12-15 18:02:18,2017-12-15 18:10:18,move shelf from dock,process activity,robot,39r,shelf,446s
651RP,2048,2017-12-15 18:04:18,2017-12-15 18:11:18,move shelf to dock,process activity,robot,87r,shelf,153s
8690RP,2047,2017-12-15 18:03:18,2017-12-15 18:12:18,move shelf from dock,process activity,robot,11r,shelf,216s
4525RP,2054,2017-12-15 18:08:18,2017-12-15 18:12:18,move shelf from dock,process activity,robot,65r,shelf,491s
141RP,2052,2017-12-15 18:08:18,2017-12-15 18:17:18,move shelf from dock,process activity,robot,57r,shelf,62s
697RP,2053,2017-12-15 18:08:18,2017-12-15 18:19:18,move shelf from dock,process activity,robot,89r,shelf,129s
5786RP,2063,2017-12-15 18:15:18,2017-12-15 18:24:18,move shelf from dock,process activity,robot,5r,shelf,116s
2533RP,2068,2017-12-15 18:18:18,2017-12-15 18:24:18,move shelf from dock,process activity,robot,1r,shelf,386s
2127RP,2058,2017-12-15 18:12:18,2017-12-15 18:28:18,move shelf from dock,process activity,robot,8r,shelf,442s
4230RP,2076,2017-12-15 18:23:18,2017-12-15 18:29:18,putdown current shelf,process activity,robot,64r,shelf,-1s
4230RP,2084,2017-12-15 18:29:18,2017-12-15 18:31:18,go to approriate shelf,process activity,robot,64r,shelf,245s
2952RP,2071,2017-12-15 18:21:18,2017-12-15 18:33:18,move shelf from dock,process activity,robot,56r,shelf,142s
9598RP,2075,2017-12-15 18:23:18,2017-12-15 18:37:18,move shelf from dock,process activity,robot,66r,shelf,281s
1178RP,2080,2017-12-15 18:26:18,2017-12-15 18:39:18,move shelf from dock,process activity,robot,59r,shelf,489s
6620RP,2082,2017-12-15 18:28:18,2017-12-15 18:42:18,move shelf from dock,process activity,robot,97r,shelf,308s
8052RP,2097,2017-12-15 18:37:18,2017-12-15 18:42:18,move shelf from dock,process activity,robot,34r,shelf,424s
1848RP,2083,2017-12-15 18:29:18,2017-12-15 18:42:18,move shelf from dock,process activity,robot,30r,shelf,41s
482RP,2090,2017-12-15 18:34:18,2017-12-15 18:44:18,move shelf from dock,process activity,robot,55r,shelf,3s
8663RP,2092,2017-12-15 18:35:18,2017-12-15 18:46:18,move shelf from dock,process activity,robot,52r,shelf,371s
6928RP,2106,2017-12-15 18:44:18,2017-12-15 18:49:18,move shelf from dock,process activity,robot,20r,shelf,419s
6034RP,2100,2017-12-15 18:39:18,2017-12-15 18:53:18,move shelf from dock,process activity,robot,74r,shelf,238s
1202RP,2115,2017-12-15 18:50:18,2017-12-15 18:53:18,move shelf from dock,process activity,robot,70r,shelf,42s
2154RP,2096,2017-12-15 18:36:18,2017-12-15 18:53:18,move shelf from dock,process activity,robot,79r,shelf,204s
8101RP,2104,2017-12-15 18:42:18,2017-12-15 18:56:18,move shelf from dock,process activity,robot,99r,shelf,52s
499RP,2121,2017-12-15 18:55:18,2017-12-15 19:00:18,move shelf from dock,process activity,robot,29r,shelf,46s
2031RP,2110,2017-12-15 18:46:18,2017-12-15 19:00:18,move shelf from dock,process activity,robot,9r,shelf,73s
1563RP,2123,2017-12-15 18:56:18,2017-12-15 19:00:18,move shelf from dock,process activity,robot,67r,shelf,229s
9500RP,2119,2017-12-15 18:53:18,2017-12-15 19:00:18,putdown current shelf,process activity,robot,21r,shelf,-1s
6306RP,2124,2017-12-15 18:56:18,2017-12-15 19:00:18,putdown current shelf,process activity,robot,92r,shelf,-1s
324RP,2112,2017-12-15 18:49:18,2017-12-15 19:03:18,move shelf from dock,process activity,robot,51r,shelf,364s
9891RP,2129,2017-12-15 19:00:18,2017-12-15 19:09:18,move shelf from dock,process activity,robot,12r,shelf,49s
6477RP,2133,2017-12-15 19:03:18,2017-12-15 19:09:18,move shelf from dock,process activity,robot,27r,shelf,70s
4230RP,2113,2017-12-15 18:49:18,2017-12-15 19:10:18,reduce speed,process activity,robot,64r,shelf,245s
4230RP,2089,2017-12-15 18:33:18,2017-12-15 19:10:18,move shelf to dock,process activity,robot,64r,shelf,245s
2253RP,2142,2017-12-15 19:08:18,2017-12-15 19:13:18,putdown current shelf,process activity,robot,88r,shelf,-1s
3828RP,2126,2017-12-15 18:59:18,2017-12-15 19:14:18,move shelf from dock,process activity,robot,47r,shelf,135s
8230RP,2144,2017-12-15 19:08:18,2017-12-15 19:14:18,putdown current shelf,process activity,robot,96r,shelf,-1s
8176RP,2141,2017-12-15 19:07:18,2017-12-15 19:14:18,putdown current shelf,process activity,robot,60r,shelf,-1s
1048RP,2138,2017-12-15 19:06:18,2017-12-15 19:17:18,putdown current shelf,process activity,robot,37r,shelf,-1s
7886RP,2140,2017-12-15 19:07:18,2017-12-15 19:17:18,putdown current shelf,process activity,robot,15r,shelf,-1s
8628RP,2139,2017-12-15 19:06:18,2017-12-15 19:18:18,putdown current shelf,process activity,robot,84r,shelf,-1s
6306RP,2134,2017-12-15 19:03:18,2017-12-15 19:19:18,go to approriate shelf,process activity,robot,92r,shelf,58s
9500RP,2130,2017-12-15 19:00:18,2017-12-15 19:21:18,go to approriate shelf,process activity,robot,21r,shelf,321s
1011RP,2147,2017-12-15 19:10:18,2017-12-15 19:23:18,move shelf from dock,process activity,robot,63r,shelf,231s
7670RP,2143,2017-12-15 19:08:18,2017-12-15 19:23:18,putdown current shelf,process activity,robot,0r,shelf,-1s
8176RP,2154,2017-12-15 19:15:18,2017-12-15 19:24:18,go to approriate shelf,process activity,robot,60r,shelf,307s
8315RP,2159,2017-12-15 19:18:18,2017-12-15 19:28:18,putdown current shelf,process activity,robot,68r,shelf,193s
7806RP,2148,2017-12-15 19:10:18,2017-12-15 19:28:18,move shelf from dock,process activity,robot,85r,shelf,350s
8499RP,2166,2017-12-15 19:23:18,2017-12-15 19:30:18,putdown current shelf,process activity,robot,77r,shelf,-1s
7886RP,2158,2017-12-15 19:18:18,2017-12-15 19:30:18,go to approriate shelf,process activity,robot,15r,shelf,39s
2253RP,2165,2017-12-15 19:23:18,2017-12-15 19:32:18,go to approriate shelf,process activity,robot,88r,shelf,440s
228RP,2172,2017-12-15 19:26:18,2017-12-15 19:33:18,putdown current shelf,process activity,robot,80r,shelf,441s
8230RP,2153,2017-12-15 19:14:18,2017-12-15 19:34:18,go to approriate shelf,process activity,robot,96r,shelf,424s
7670RP,2167,2017-12-15 19:24:18,2017-12-15 19:34:18,go to approriate shelf,process activity,robot,0r,shelf,19s
651RP,2163,2017-12-15 19:21:18,2017-12-15 19:39:18,move shelf from dock,process activity,robot,87r,shelf,153s
9500RP,2168,2017-12-15 19:24:18,2017-12-15 19:40:18,move shelf to dock,process activity,robot,21r,shelf,321s
1048RP,2157,2017-12-15 19:17:18,2017-12-15 19:42:18,go to approriate shelf,process activity,robot,37r,shelf,174s
2253RP,2191,2017-12-15 19:39:18,2017-12-15 19:45:18,move shelf to dock,process activity,robot,88r,shelf,440s
8628RP,2171,2017-12-15 19:26:18,2017-12-15 19:47:18,go to approriate shelf,process activity,robot,84r,shelf,86s
6306RP,2169,2017-12-15 19:25:18,2017-12-15 19:48:18,move shelf to dock,process activity,robot,92r,shelf,58s
8315RP,2174,2017-12-15 19:28:18,2017-12-15 19:49:18,go to approriate shelf,process activity,robot,68r,shelf,207s
4230RP,2182,2017-12-15 19:34:18,2017-12-15 19:50:18,move shelf from dock,process activity,robot,64r,shelf,245s
1570RP,2199,2017-12-15 19:47:18,2017-12-15 19:51:18,putdown current shelf,process activity,robot,14r,shelf,-1s
228RP,2180,2017-12-15 19:33:18,2017-12-15 19:55:18,go to approriate shelf,process activity,robot,80r,shelf,54s
7886RP,2192,2017-12-15 19:40:18,2017-12-15 19:56:18,move shelf to dock,process activity,robot,15r,shelf,39s
8230RP,2186,2017-12-15 19:38:18,2017-12-15 19:57:18,move shelf to dock,process activity,robot,96r,shelf,424s
8176RP,2178,2017-12-15 19:32:18,2017-12-15 19:58:18,move shelf to dock,process activity,robot,60r,shelf,307s
8628RP,2211,2017-12-15 19:54:18,2017-12-15 19:59:18,move shelf to dock,process activity,robot,84r,shelf,86s
8499RP,2195,2017-12-15 19:43:18,2017-12-15 20:01:18,go to approriate shelf,process activity,robot,77r,shelf,46s
1570RP,2207,2017-12-15 19:52:18,2017-12-15 20:03:18,go to approriate shelf,process activity,robot,14r,shelf,176s
8487RP,2220,2017-12-15 19:59:18,2017-12-15 20:09:18,putdown current shelf,process activity,robot,49r,shelf,-1s
7670RP,2222,2017-12-15 20:00:18,2017-12-15 20:10:18,reduce speed,process activity,robot,0r,shelf,19s
7670RP,2204,2017-12-15 19:51:18,2017-12-15 20:10:18,move shelf to dock,process activity,robot,0r,shelf,19s
1378RP,2227,2017-12-15 20:02:18,2017-12-15 20:12:18,putdown current shelf,process activity,robot,86r,shelf,-1s
8315RP,2203,2017-12-15 19:50:18,2017-12-15 20:12:18,move shelf to dock,process activity,robot,68r,shelf,207s
228RP,2247,2017-12-15 20:16:18,2017-12-15 20:19:18,reduce speed,process activity,robot,80r,shelf,54s
228RP,2226,2017-12-15 20:02:18,2017-12-15 20:19:18,move shelf to dock,process activity,robot,80r,shelf,54s
8499RP,2231,2017-12-15 20:06:18,2017-12-15 20:21:18,move shelf to dock,process activity,robot,77r,shelf,46s
8487RP,2236,2017-12-15 20:09:18,2017-12-15 20:25:18,go to approriate shelf,process activity,robot,49r,shelf,108s
1048RP,2246,2017-12-15 20:16:18,2017-12-15 20:26:18,reduce speed,process activity,robot,37r,shelf,174s
1048RP,2216,2017-12-15 19:57:18,2017-12-15 20:27:18,move shelf to dock,process activity,robot,37r,shelf,174s
6306RP,2260,2017-12-15 20:25:18,2017-12-15 20:28:18,move shelf from dock,process activity,robot,92r,shelf,58s
8487RP,2263,2017-12-15 20:26:18,2017-12-15 20:32:18,move shelf to dock,process activity,robot,49r,shelf,108s
1081RP,2262,2017-12-15 20:26:18,2017-12-15 20:33:18,putdown current shelf,process activity,robot,62r,shelf,-1s
1570RP,2249,2017-12-15 20:17:18,2017-12-15 20:34:18,reduce speed,process activity,robot,14r,shelf,176s
1570RP,2241,2017-12-15 20:12:18,2017-12-15 20:34:18,move shelf to dock,process activity,robot,14r,shelf,176s
1378RP,2245,2017-12-15 20:15:18,2017-12-15 20:36:18,go to approriate shelf,process activity,robot,86r,shelf,357s
2253RP,2256,2017-12-15 20:22:18,2017-12-15 20:38:18,move shelf from dock,process activity,robot,88r,shelf,440s
94RP,2272,2017-12-15 20:35:18,2017-12-15 20:42:18,putdown current shelf,process activity,robot,90r,shelf,-1s
7886RP,2274,2017-12-15 20:36:18,2017-12-15 20:42:18,move shelf from dock,process activity,robot,15r,shelf,39s
8230RP,2268,2017-12-15 20:32:18,2017-12-15 20:45:18,move shelf from dock,process activity,robot,96r,shelf,424s
8628RP,2292,2017-12-15 20:48:18,2017-12-15 20:53:18,move shelf from dock,process activity,robot,84r,shelf,86s
1081RP,2278,2017-12-15 20:40:18,2017-12-15 20:53:18,go to approriate shelf,process activity,robot,62r,shelf,130s
9500RP,2286,2017-12-15 20:44:18,2017-12-15 20:58:18,move shelf from dock,process activity,robot,21r,shelf,321s
94RP,2287,2017-12-15 20:45:18,2017-12-15 20:59:18,go to approriate shelf,process activity,robot,90r,shelf,479s
1378RP,2289,2017-12-15 20:47:18,2017-12-15 21:03:18,reduce speed,process activity,robot,86r,shelf,357s
1378RP,2282,2017-12-15 20:42:18,2017-12-15 21:03:18,move shelf to dock,process activity,robot,86r,shelf,357s
7670RP,2294,2017-12-15 20:49:18,2017-12-15 21:05:18,move shelf from dock,process activity,robot,0r,shelf,19s
228RP,2298,2017-12-15 20:53:18,2017-12-15 21:06:18,move shelf from dock,process activity,robot,80r,shelf,54s
8315RP,2300,2017-12-15 20:55:18,2017-12-15 21:08:18,move shelf from dock,process activity,robot,68r,shelf,207s
8499RP,2311,2017-12-15 21:04:18,2017-12-15 21:08:18,move shelf from dock,process activity,robot,77r,shelf,46s
94RP,2309,2017-12-15 21:03:18,2017-12-15 21:10:18,move shelf to dock,process activity,robot,90r,shelf,479s
8176RP,2305,2017-12-15 20:57:18,2017-12-15 21:12:18,move shelf from dock,process activity,robot,60r,shelf,307s
1048RP,2313,2017-12-15 21:06:18,2017-12-15 21:15:18,move shelf from dock,process activity,robot,37r,shelf,174s
1081RP,2319,2017-12-15 21:09:18,2017-12-15 21:16:18,reduce speed,process activity,robot,62r,shelf,130s
1081RP,2301,2017-12-15 20:55:18,2017-12-15 21:16:18,move shelf to dock,process activity,robot,62r,shelf,130s
1378RP,2328,2017-12-15 21:16:18,2017-12-15 21:19:18,move shelf from dock,process activity,robot,86r,shelf,357s
8487RP,2316,2017-12-15 21:08:18,2017-12-15 21:21:18,move shelf from dock,process activity,robot,49r,shelf,108s
1570RP,2320,2017-12-15 21:10:18,2017-12-15 21:21:18,move shelf from dock,process activity,robot,14r,shelf,176s
981RP,2334,2017-12-15 21:20:18,2017-12-15 21:25:18,putdown current shelf,process activity,robot,72r,shelf,465s
981RP,2339,2017-12-15 21:25:18,2017-12-15 21:28:18,go to approriate shelf,process activity,robot,72r,shelf,445s
1081RP,2337,2017-12-15 21:23:18,2017-12-15 21:33:18,move shelf from dock,process activity,robot,62r,shelf,130s
94RP,2335,2017-12-15 21:21:18,2017-12-15 21:34:18,move shelf from dock,process activity,robot,90r,shelf,479s
2570RP,2350,2017-12-15 21:44:18,2017-12-15 21:47:18,putdown current shelf,process activity,robot,44r,shelf,305s
2570RP,2351,2017-12-15 21:47:18,2017-12-15 21:54:18,go to approriate shelf,process activity,robot,44r,shelf,82s
981RP,2348,2017-12-15 21:43:18,2017-12-15 21:56:18,reduce speed,process activity,robot,72r,shelf,445s
981RP,2344,2017-12-15 21:30:18,2017-12-15 21:56:18,move shelf to dock,process activity,robot,72r,shelf,445s
2570RP,2355,2017-12-15 21:56:18,2017-12-15 21:59:18,move shelf to dock,process activity,robot,44r,shelf,82s
9192RP,2360,2017-12-15 21:59:18,2017-12-15 22:02:18,putdown current shelf,process activity,robot,24r,shelf,165s
9192RP,2366,2017-12-15 22:02:18,2017-12-15 22:05:18,go to approriate shelf,process activity,robot,24r,shelf,414s
2570RP,2368,2017-12-15 22:04:18,2017-12-15 22:12:18,move shelf from dock,process activity,robot,44r,shelf,82s
7180RP,2373,2017-12-15 22:10:18,2017-12-15 22:13:18,putdown current shelf,process activity,robot,41r,shelf,128s
670RP,2374,2017-12-15 22:10:18,2017-12-15 22:14:18,putdown current shelf,process activity,robot,50r,shelf,-1s
981RP,2365,2017-12-15 22:02:18,2017-12-15 22:14:18,move shelf from dock,process activity,robot,72r,shelf,445s
670RP,2378,2017-12-15 22:14:18,2017-12-15 22:17:18,go to approriate shelf,process activity,robot,50r,shelf,58s
7180RP,2377,2017-12-15 22:14:18,2017-12-15 22:19:18,go to approriate shelf,process activity,robot,41r,shelf,245s
204RP,2389,2017-12-15 22:24:18,2017-12-15 22:25:18,putdown current shelf,process activity,robot,16r,shelf,354s
9192RP,2384,2017-12-15 22:22:18,2017-12-15 22:29:18,reduce speed,process activity,robot,24r,shelf,414s
9192RP,2370,2017-12-15 22:07:18,2017-12-15 22:29:18,move shelf to dock,process activity,robot,24r,shelf,414s
670RP,2388,2017-12-15 22:24:18,2017-12-15 22:30:18,reduce speed,process activity,robot,50r,shelf,58s
670RP,2380,2017-12-15 22:19:18,2017-12-15 22:30:18,move shelf to dock,process activity,robot,50r,shelf,58s
204RP,2391,2017-12-15 22:26:18,2017-12-15 22:39:18,go to approriate shelf,process activity,robot,16r,shelf,136s
7677RP,2411,2017-12-15 22:41:18,2017-12-15 22:45:18,putdown current shelf,process activity,robot,33r,shelf,-1s
7180RP,2399,2017-12-15 22:35:18,2017-12-15 22:45:18,reduce speed,process activity,robot,41r,shelf,245s
7180RP,2383,2017-12-15 22:21:18,2017-12-15 22:45:18,move shelf to dock,process activity,robot,41r,shelf,245s
670RP,2404,2017-12-15 22:38:18,2017-12-15 22:46:18,move shelf from dock,process activity,robot,50r,shelf,58s
376RP,2414,2017-12-15 22:45:18,2017-12-15 22:50:18,putdown current shelf,process activity,robot,75r,shelf,-1s
9192RP,2402,2017-12-15 22:37:18,2017-12-15 22:50:18,move shelf from dock,process activity,robot,24r,shelf,414s
7677RP,2416,2017-12-15 22:45:18,2017-12-15 22:57:18,go to approriate shelf,process activity,robot,33r,shelf,137s
6193RP,2428,2017-12-15 22:53:18,2017-12-15 22:58:18,putdown current shelf,process activity,robot,27r,shelf,70s
7180RP,2425,2017-12-15 22:50:18,2017-12-15 23:02:18,move shelf from dock,process activity,robot,41r,shelf,245s
376RP,2424,2017-12-15 22:50:18,2017-12-15 23:03:18,go to approriate shelf,process activity,robot,75r,shelf,10s
7677RP,2432,2017-12-15 22:59:18,2017-12-15 23:07:18,move shelf to dock,process activity,robot,33r,shelf,137s
204RP,2429,2017-12-15 22:55:18,2017-12-15 23:08:18,reduce speed,process activity,robot,16r,shelf,136s
204RP,2409,2017-12-15 22:41:18,2017-12-15 23:08:18,move shelf to dock,process activity,robot,16r,shelf,136s
6193RP,2431,2017-12-15 22:59:18,2017-12-15 23:11:18,go to approriate shelf,process activity,robot,27r,shelf,98s
6193RP,2445,2017-12-15 23:12:18,2017-12-15 23:15:18,move shelf to dock,process activity,robot,27r,shelf,98s
