Case Id,Event Id,Start Timestamp,End Timesstamp,Event name,Event type,Ressource Group,Ressource Id
1220,2098,2017-08-24 09:05:26,2017-08-24 09:12:50,go to approriate shelf,process activity,robot,1
882,2097,2017-08-24 09:05:26,2017-08-24 09:16:31,move shelf to dock,process activity,robot,3
1228,2107,2017-08-24 09:16:31,2017-08-24 09:19:50,move shelf from clerk dock,process activity,robot,0
270,2104,2017-08-24 09:12:50,2017-08-24 09:21:34,Request product,process activity,clerk,1
443,2109,2017-08-24 09:18:23,2017-08-24 09:26:16,go to approriate shelf,process activity,robot,2
1220,2113,2017-08-24 09:21:34,2017-08-24 09:28:45,move shelf to dock,process activity,robot,1
311,2115,2017-08-24 09:24:49,2017-08-24 09:33:43,Package product,manual activity ,clerk,1
882,2119,2017-08-24 09:28:45,2017-08-24 09:38:28,collect product from shelf,manual activity ,clerk,1
1119,2125,2017-08-24 09:33:43,2017-08-24 09:38:28,Request product,process activity,clerk,1
443,2123,2017-08-24 09:33:43,2017-08-24 09:41:14,move shelf to dock,process activity,robot,2
688,2130,2017-08-24 09:41:14,2017-08-24 09:49:33,Request product,process activity,clerk,1
1220,2132,2017-08-24 09:42:53,2017-08-24 09:50:40,collect product from shelf,manual activity ,clerk,1
167,2134,2017-08-24 09:46:45,2017-08-24 10:05:35,Package product,manual activity ,clerk,1
1220,2144,2017-08-24 10:01:14,2017-08-24 10:05:35,move shelf from clerk dock,process activity,robot,1
443,2147,2017-08-24 10:04:11,2017-08-24 10:06:40,collect product from shelf,manual activity ,clerk,1
882,2150,2017-08-24 10:06:40,2017-08-24 10:10:13,move shelf from clerk dock,process activity,robot,3
1236,2153,2017-08-24 10:10:13,2017-08-24 10:11:51,Request product,process activity,clerk,1
114,2155,2017-08-24 10:10:13,2017-08-24 10:11:51,putdown current shelf,process activity,robot,1
114,2158,2017-08-24 10:13:00,2017-08-24 10:20:44,go to approriate shelf,process activity,robot,1
1220,2154,2017-08-24 10:10:13,2017-08-24 10:23:53,do extra check,manual activity ,clerk,1
915,2164,2017-08-24 10:22:03,2017-08-24 10:23:53,Request product,process activity,clerk,1
1220,2166,2017-08-24 10:23:53,2017-08-24 10:27:59,Package product,manual activity ,clerk,1
114,2168,2017-08-24 10:24:58,2017-08-24 10:27:59,move shelf to dock,process activity,robot,1
1085,2171,2017-08-24 10:29:42,2017-08-24 10:31:35,Request product,process activity,clerk,1
989,2172,2017-08-24 10:29:42,2017-08-24 10:35:10,move shelf to dock,process activity,robot,0
324,2183,2017-08-24 10:40:30,2017-08-24 10:41:56,Request product,process activity,clerk,1
443,2179,2017-08-24 10:35:10,2017-08-24 10:44:31,move shelf from clerk dock,process activity,robot,2
1228,2178,2017-08-24 10:35:10,2017-08-24 10:44:31,Package product,manual activity ,clerk,1
1292,2190,2017-08-24 10:48:10,2017-08-24 10:49:38,putdown current shelf,process activity,robot,3
1221,2193,2017-08-24 10:49:38,2017-08-24 10:52:49,Request product,process activity,clerk,1
807,2198,2017-08-24 10:54:28,2017-08-24 10:54:28,Request product,process activity,clerk,1
1292,2194,2017-08-24 10:49:38,2017-08-24 10:55:48,go to approriate shelf,process activity,robot,3
767,2200,2017-08-24 10:55:48,2017-08-24 10:57:12,Request product,process activity,clerk,1
114,2192,2017-08-24 10:49:38,2017-08-24 11:00:24,collect product from shelf,manual activity ,clerk,1
1292,2203,2017-08-24 10:59:09,2017-08-24 11:02:39,move shelf to dock,process activity,robot,3
989,2196,2017-08-24 10:49:38,2017-08-24 11:06:41,collect product from shelf,manual activity ,clerk,1
383,2208,2017-08-24 11:05:15,2017-08-24 11:07:42,Request product,process activity,clerk,1
989,2221,2017-08-24 11:20:27,2017-08-24 11:20:27,move shelf from clerk dock,process activity,robot,0
882,2195,2017-08-24 10:49:38,2017-08-24 11:20:27,Package product,manual activity ,clerk,1
1292,2219,2017-08-24 11:19:17,2017-08-24 11:23:14,collect product from shelf,manual activity ,clerk,1
1145,2223,2017-08-24 11:20:27,2017-08-24 11:23:14,putdown current shelf,process activity,robot,2
599,2222,2017-08-24 11:20:27,2017-08-24 11:23:14,Request product,process activity,clerk,1
443,2225,2017-08-24 11:22:03,2017-08-24 11:26:10,Package product,manual activity ,clerk,1
114,2227,2017-08-24 11:23:14,2017-08-24 11:28:04,move shelf from clerk dock,process activity,robot,1
748,2230,2017-08-24 11:26:10,2017-08-24 11:33:47,Request product,process activity,clerk,1
1145,2232,2017-08-24 11:28:04,2017-08-24 11:35:38,go to approriate shelf,process activity,robot,2
1292,2241,2017-08-24 11:38:10,2017-08-24 11:39:40,move shelf from clerk dock,process activity,robot,3
1349,2238,2017-08-24 11:35:38,2017-08-24 11:39:40,putdown current shelf,process activity,robot,0
114,2236,2017-08-24 11:33:47,2017-08-24 11:39:40,do extra check,manual activity ,clerk,1
1349,2247,2017-08-24 11:41:33,2017-08-24 11:44:27,go to approriate shelf,process activity,robot,0
623,2245,2017-08-24 11:41:33,2017-08-24 11:47:33,Request product,process activity,clerk,1
1145,2244,2017-08-24 11:41:33,2017-08-24 11:48:50,move shelf to dock,process activity,robot,2
1227,2253,2017-08-24 11:47:33,2017-08-24 11:52:05,putdown current shelf,process activity,robot,3
1349,2251,2017-08-24 11:45:37,2017-08-24 11:52:05,move shelf to dock,process activity,robot,0
114,2246,2017-08-24 11:41:33,2017-08-24 11:57:15,Package product,manual activity ,clerk,1
1227,2259,2017-08-24 11:55:42,2017-08-24 11:59:54,go to approriate shelf,process activity,robot,3
57,2262,2017-08-24 11:58:36,2017-08-24 12:08:28,Request product,process activity,clerk,1
1145,2264,2017-08-24 11:59:54,2017-08-24 12:10:05,collect product from shelf,manual activity ,clerk,1
989,2271,2017-08-24 12:08:28,2017-08-24 12:10:05,Package product,manual activity ,clerk,1
152,2275,2017-08-24 12:10:05,2017-08-24 12:11:25,Request product,process activity,clerk,1
1227,2280,2017-08-24 12:12:40,2017-08-24 12:21:27,reduce speed,process activity,robot,3
1227,2270,2017-08-24 12:08:28,2017-08-24 12:21:27,move shelf to dock,process activity,robot,3
1349,2274,2017-08-24 12:10:05,2017-08-24 12:22:43,collect product from shelf,manual activity ,clerk,1
1292,2279,2017-08-24 12:12:40,2017-08-24 12:28:53,Package product,manual activity ,clerk,1
1145,2291,2017-08-24 12:29:31,2017-08-24 12:33:17,move shelf from clerk dock,process activity,robot,2
906,2287,2017-08-24 12:24:10,2017-08-24 12:34:37,Request product,process activity,clerk,1
1145,2294,2017-08-24 12:33:17,2017-08-24 12:42:11,Package product,manual activity ,clerk,1
1232,2295,2017-08-24 12:33:17,2017-08-24 12:42:11,putdown current shelf,process activity,robot,1
1349,2297,2017-08-24 12:34:37,2017-08-24 12:42:11,move shelf from clerk dock,process activity,robot,0
745,2302,2017-08-24 12:40:19,2017-08-24 12:44:51,Request product,process activity,clerk,1
1232,2304,2017-08-24 12:42:11,2017-08-24 12:46:16,go to approriate shelf,process activity,robot,1
1227,2306,2017-08-24 12:44:51,2017-08-24 12:50:25,collect product from shelf,manual activity ,clerk,1
1232,2309,2017-08-24 12:47:54,2017-08-24 12:55:01,move shelf to dock,process activity,robot,1
801,2312,2017-08-24 12:50:25,2017-08-24 13:00:38,Request product,process activity,clerk,1
1349,2313,2017-08-24 12:50:25,2017-08-24 13:00:38,Package product,manual activity ,clerk,1
1227,2319,2017-08-24 12:58:04,2017-08-24 13:03:48,move shelf from clerk dock,process activity,robot,3
1363,2331,2017-08-24 13:11:23,2017-08-24 13:12:51,Request product,process activity,clerk,1
1232,2329,2017-08-24 13:09:45,2017-08-24 13:12:51,collect product from shelf,manual activity ,clerk,1
772,2327,2017-08-24 13:08:20,2017-08-24 13:16:14,move shelf to dock,process activity,robot,0
1227,2337,2017-08-24 13:20:27,2017-08-24 13:22:22,do extra check,manual activity ,clerk,1
1232,2341,2017-08-24 13:23:34,2017-08-24 13:28:45,move shelf from clerk dock,process activity,robot,1
1227,2339,2017-08-24 13:22:22,2017-08-24 13:32:53,Package product,manual activity ,clerk,1
304,2346,2017-08-24 13:31:43,2017-08-24 13:32:53,Request product,process activity,clerk,1
363,2354,2017-08-24 13:39:46,2017-08-24 13:39:46,Request product,process activity,clerk,1
815,2353,2017-08-24 13:39:46,2017-08-24 13:41:31,move shelf to dock,process activity,robot,2
772,2348,2017-08-24 13:32:53,2017-08-24 13:42:45,collect product from shelf,manual activity ,clerk,1
1232,2355,2017-08-24 13:39:46,2017-08-24 13:49:38,do extra check,manual activity ,clerk,1
993,2359,2017-08-24 13:45:02,2017-08-24 13:55:57,Request product,process activity,clerk,1
772,2367,2017-08-24 13:55:57,2017-08-24 13:58:07,move shelf from clerk dock,process activity,robot,0
1232,2365,2017-08-24 13:54:09,2017-08-24 13:59:58,Package product,manual activity ,clerk,1
1098,2371,2017-08-24 13:59:58,2017-08-24 14:01:13,Request product,process activity,clerk,1
1311,2376,2017-08-24 14:02:14,2017-08-24 14:02:14,putdown current shelf,process activity,robot,3
815,2372,2017-08-24 13:59:58,2017-08-24 14:04:08,collect product from shelf,manual activity ,clerk,1
680,2378,2017-08-24 14:02:14,2017-08-24 14:05:35,Request product,process activity,clerk,1
1311,2377,2017-08-24 14:02:14,2017-08-24 14:08:53,go to approriate shelf,process activity,robot,3
772,2374,2017-08-24 14:01:13,2017-08-24 14:10:40,Package product,manual activity ,clerk,1
211,2385,2017-08-24 14:12:07,2017-08-24 14:17:59,putdown current shelf,process activity,robot,0
211,2393,2017-08-24 14:17:59,2017-08-24 14:17:59,move shelf from clerk dock,process activity,robot,2
1311,2388,2017-08-24 14:14:53,2017-08-24 14:19:18,move shelf to dock,process activity,robot,3
620,2391,2017-08-24 14:17:59,2017-08-24 14:21:09,Request product,process activity,clerk,1
211,2392,2017-08-24 14:17:59,2017-08-24 14:25:56,go to approriate shelf,process activity,robot,0
815,2390,2017-08-24 14:17:59,2017-08-24 14:31:31,Package product,manual activity ,clerk,1
303,2400,2017-08-24 14:28:53,2017-08-24 14:31:31,putdown current shelf,process activity,robot,2
303,2406,2017-08-24 14:31:31,2017-08-24 14:31:31,go to approriate shelf,process activity,robot,2
958,2404,2017-08-24 14:31:31,2017-08-24 14:33:07,Request product,process activity,clerk,1
211,2402,2017-08-24 14:30:07,2017-08-24 14:36:43,move shelf to dock,process activity,robot,0
303,2411,2017-08-24 14:40:12,2017-08-24 14:44:51,move shelf to dock,process activity,robot,2
1311,2405,2017-08-24 14:31:31,2017-08-24 14:46:41,collect product from shelf,manual activity ,clerk,1
936,2414,2017-08-24 14:43:34,2017-08-24 14:51:06,Request product,process activity,clerk,1
211,2421,2017-08-24 14:54:12,2017-08-24 14:55:57,collect product from shelf,manual activity ,clerk,1
303,2423,2017-08-24 14:55:57,2017-08-24 15:02:11,collect product from shelf,manual activity ,clerk,1
364,2424,2017-08-24 14:55:57,2017-08-24 15:09:33,Request product,process activity,clerk,1
659,2429,2017-08-24 15:02:11,2017-08-24 15:12:31,putdown current shelf,process activity,robot,1
659,2441,2017-08-24 15:17:28,2017-08-24 15:19:10,move shelf from clerk dock,process activity,robot,3
211,2436,2017-08-24 15:10:59,2017-08-24 15:20:36,move shelf from clerk dock,process activity,robot,0
1283,2447,2017-08-24 15:20:36,2017-08-24 15:22:12,putdown current shelf,process activity,robot,3
303,2446,2017-08-24 15:20:36,2017-08-24 15:22:12,move shelf from clerk dock,process activity,robot,2
659,2445,2017-08-24 15:20:36,2017-08-24 15:23:41,go to approriate shelf,process activity,robot,1
1283,2449,2017-08-24 15:22:12,2017-08-24 15:29:27,go to approriate shelf,process activity,robot,3
1196,2456,2017-08-24 15:30:52,2017-08-24 15:32:48,Request product,process activity,clerk,1
1311,2443,2017-08-24 15:19:10,2017-08-24 15:34:11,Package product,manual activity ,clerk,1
1326,2460,2017-08-24 15:34:11,2017-08-24 15:35:23,Request product,process activity,clerk,1
659,2454,2017-08-24 15:29:27,2017-08-24 15:35:23,move shelf to dock,process activity,robot,1
1283,2459,2017-08-24 15:34:11,2017-08-24 15:40:26,move shelf to dock,process activity,robot,3
309,2465,2017-08-24 15:38:42,2017-08-24 15:46:43,move shelf to dock,process activity,robot,2
303,2462,2017-08-24 15:35:23,2017-08-24 15:51:07,Package product,manual activity ,clerk,1
756,2479,2017-08-24 15:57:11,2017-08-24 16:01:22,Request product,process activity,clerk,1
1045,2488,2017-08-24 16:04:17,2017-08-24 16:04:17,Request product,process activity,clerk,1
445,2490,2017-08-24 16:07:34,2017-08-24 16:07:34,Request product,process activity,clerk,1
211,2484,2017-08-24 16:01:22,2017-08-24 16:11:24,Package product,manual activity ,clerk,1
309,2487,2017-08-24 16:04:17,2017-08-24 16:11:24,collect product from shelf,manual activity ,clerk,1
1080,2492,2017-08-24 16:11:24,2017-08-24 16:13:03,Request product,process activity,clerk,1
659,2483,2017-08-24 16:01:22,2017-08-24 16:14:51,collect product from shelf,manual activity ,clerk,1
1283,2486,2017-08-24 16:04:17,2017-08-24 16:24:38,collect product from shelf,manual activity ,clerk,1
873,2502,2017-08-24 16:24:38,2017-08-24 16:30:09,Request product,process activity,clerk,1
630,2512,2017-08-24 16:34:10,2017-08-24 16:34:10,Request product,process activity,clerk,1
309,2506,2017-08-24 16:30:09,2017-08-24 16:35:12,move shelf from clerk dock,process activity,robot,2
659,2507,2017-08-24 16:30:09,2017-08-24 16:37:02,move shelf from clerk dock,process activity,robot,1
309,2509,2017-08-24 16:31:13,2017-08-24 16:45:22,do extra check,manual activity ,clerk,1
777,2516,2017-08-24 16:40:23,2017-08-24 16:47:48,Request product,process activity,clerk,1
1283,2520,2017-08-24 16:45:22,2017-08-24 16:51:28,move shelf from clerk dock,process activity,robot,3
820,2523,2017-08-24 16:49:32,2017-08-24 16:53:15,putdown current shelf,process activity,robot,1
309,2526,2017-08-24 16:51:28,2017-08-24 16:53:15,Package product,manual activity ,clerk,1
1287,2525,2017-08-24 16:51:28,2017-08-24 16:53:15,move shelf to dock,process activity,robot,2
1340,2528,2017-08-24 16:53:15,2017-08-24 16:59:10,Request product,process activity,clerk,1
1283,2532,2017-08-24 16:56:15,2017-08-24 17:00:15,Package product,manual activity ,clerk,1
820,2529,2017-08-24 16:53:15,2017-08-24 17:00:15,go to approriate shelf,process activity,robot,1
943,2537,2017-08-24 17:01:20,2017-08-24 17:04:14,putdown current shelf,process activity,robot,0
1287,2540,2017-08-24 17:02:40,2017-08-24 17:07:59,collect product from shelf,manual activity ,clerk,1
943,2542,2017-08-24 17:04:14,2017-08-24 17:12:27,go to approriate shelf,process activity,robot,0
659,2543,2017-08-24 17:04:14,2017-08-24 17:14:13,Package product,manual activity ,clerk,1
144,2546,2017-08-24 17:09:05,2017-08-24 17:19:20,Request product,process activity,clerk,1
820,2538,2017-08-24 17:01:20,2017-08-24 17:20:44,move shelf to dock,process activity,robot,1
1287,2551,2017-08-24 17:17:29,2017-08-24 17:25:40,move shelf from clerk dock,process activity,robot,2
1325,2563,2017-08-24 17:33:05,2017-08-24 17:33:05,Request product,process activity,clerk,1
476,2565,2017-08-24 17:33:05,2017-08-24 17:34:57,putdown current shelf,process activity,robot,2
1287,2557,2017-08-24 17:25:40,2017-08-24 17:34:57,Package product,manual activity ,clerk,1
1150,2568,2017-08-24 17:34:57,2017-08-24 17:34:57,Request product,process activity,clerk,1
943,2559,2017-08-24 17:28:44,2017-08-24 17:36:35,move shelf to dock,process activity,robot,0
476,2567,2017-08-24 17:34:57,2017-08-24 17:40:51,go to approriate shelf,process activity,robot,2
820,2564,2017-08-24 17:33:05,2017-08-24 17:43:19,collect product from shelf,manual activity ,clerk,1
1020,2571,2017-08-24 17:38:15,2017-08-24 17:43:19,Request product,process activity,clerk,1
476,2578,2017-08-24 17:48:07,2017-08-24 17:50:47,move shelf to dock,process activity,robot,2
943,2580,2017-08-24 17:50:47,2017-08-24 17:59:13,collect product from shelf,manual activity ,clerk,1
764,2586,2017-08-24 17:57:07,2017-08-24 18:05:11,Request product,process activity,clerk,1
321,2591,2017-08-24 18:03:59,2017-08-24 18:13:11,move shelf from clerk dock,process activity,robot,1
321,2594,2017-08-24 18:05:11,2017-08-24 18:16:20,putdown current shelf,process activity,robot,3
820,2592,2017-08-24 18:03:59,2017-08-24 18:16:20,Package product,manual activity ,clerk,1
226,2605,2017-08-24 18:16:20,2017-08-24 18:17:39,putdown current shelf,process activity,robot,1
863,2603,2017-08-24 18:16:20,2017-08-24 18:17:39,Request product,process activity,clerk,1
943,2602,2017-08-24 18:16:20,2017-08-24 18:21:04,move shelf from clerk dock,process activity,robot,0
476,2599,2017-08-24 18:13:11,2017-08-24 18:21:04,collect product from shelf,manual activity ,clerk,1
321,2604,2017-08-24 18:16:20,2017-08-24 18:25:09,go to approriate shelf,process activity,robot,3
598,2609,2017-08-24 18:21:04,2017-08-24 18:26:53,Request product,process activity,clerk,1
226,2611,2017-08-24 18:22:38,2017-08-24 18:28:44,go to approriate shelf,process activity,robot,1
321,2619,2017-08-24 18:31:33,2017-08-24 18:33:58,move shelf to dock,process activity,robot,3
943,2607,2017-08-24 18:17:39,2017-08-24 18:36:47,Package product,manual activity ,clerk,1
476,2621,2017-08-24 18:32:37,2017-08-24 18:40:27,move shelf from clerk dock,process activity,robot,2
231,2616,2017-08-24 18:28:44,2017-08-24 18:41:48,putdown current shelf,process activity,robot,0
720,2630,2017-08-24 18:41:48,2017-08-24 18:42:56,Request product,process activity,clerk,1
321,2626,2017-08-24 18:38:35,2017-08-24 18:45:33,collect product from shelf,manual activity ,clerk,1
231,2629,2017-08-24 18:41:48,2017-08-24 18:48:02,go to approriate shelf,process activity,robot,0
587,2634,2017-08-24 18:45:33,2017-08-24 18:49:36,Request product,process activity,clerk,1
226,2636,2017-08-24 18:48:02,2017-08-24 18:55:34,move shelf to dock,process activity,robot,1
321,2648,2017-08-24 19:02:28,2017-08-24 19:05:25,move shelf from clerk dock,process activity,robot,3
476,2638,2017-08-24 18:49:36,2017-08-24 19:05:25,Package product,manual activity ,clerk,1
231,2643,2017-08-24 18:55:34,2017-08-24 19:05:25,move shelf to dock,process activity,robot,0
1395,2645,2017-08-24 18:57:30,2017-08-24 19:07:15,Request product,process activity,clerk,1
321,2658,2017-08-24 19:16:19,2017-08-24 19:18:10,Package product,manual activity ,clerk,1
